game_id|away_team|home_team|game_state|date
2025020875|VGK|ANA|FUT|N/A
2025020876|BUF|FLA|FUT|N/A
2025020877|OTT|PIT|FUT|N/A
2025020878|NYI|WSH|FUT|N/A
2025020879|MTL|MIN|FUT|N/A
2025020880|STL|NSH|FUT|N/A
2025020881|SJS|CHI|FUT|N/A
2025020882|WPG|DAL|FUT|N/A
2025020883|DET|COL|FUT|N/A
2025020884|VAN|UTA|FUT|N/A
2025020885|TOR|CGY|FUT|N/A
2025020887|CBJ|NJD|FUT|N/A
2025020889|WSH|PHI|FUT|N/A
2025020890|OTT|CAR|FUT|N/A
2025020886|BUF|TBL|FUT|N/A
2025020888|PIT|NYI|FUT|N/A
2025020891|TOR|EDM|FUT|N/A
2025020892|SEA|ANA|FUT|N/A
2025020893|BOS|FLA|FUT|N/A
2025020894|CHI|CBJ|FUT|N/A
2025020895|MTL|WPG|FUT|N/A
2025020896|MIN|NSH|FUT|N/A
2025020897|SJS|COL|FUT|N/A
2025020898|DET|UTA|FUT|N/A
2025020899|STL|DAL|FUT|N/A
2025020900|EDM|CGY|FUT|N/A
2025020901|VAN|VGK|FUT|N/A
2025020902|SEA|LAK|FUT|N/A
2025020903|PIT|BUF|FUT|N/A
2025020905|NYI|NJD|FUT|N/A
2025020906|CAR|NYR|FUT|N/A
2025020907|OTT|PHI|FUT|N/A
2025020908|NSH|WSH|FUT|N/A
2025020904|FLA|TBL|FUT|N/A
2025020909|LAK|VGK|FUT|N/A
2025020910|BUF|NJD|FUT|N/A
2025020911|PHI|WSH|FUT|N/A
2025020912|TOR|TBL|FUT|N/A
2025020913|SEA|DAL|FUT|N/A
2025020914|COL|UTA|FUT|N/A
2025020915|WPG|VAN|FUT|N/A
2025020916|VGK|LAK|FUT|N/A
2025020917|EDM|ANA|FUT|N/A
2025020918|CBJ|BOS|FUT|N/A
2025020919|NYI|MTL|FUT|N/A
2025020920|DET|OTT|FUT|N/A
2025020921|TOR|FLA|FUT|N/A
2025020922|NJD|PIT|FUT|N/A
2025020923|TBL|CAR|FUT|N/A
2025020924|PHI|NYR|FUT|N/A
2025020925|SEA|STL|FUT|N/A
2025020926|CHI|NSH|FUT|N/A
2025020927|MIN|COL|FUT|N/A
2025020928|CGY|SJS|FUT|N/A
2025020929|EDM|LAK|FUT|N/A
2025020930|BUF|FLA|FUT|N/A
2025020931|VGK|WSH|FUT|N/A
2025020932|MIN|UTA|FUT|N/A
2025020933|WPG|ANA|FUT|N/A
2025020934|PIT|NYR|FUT|N/A
2025020935|BOS|PHI|FUT|N/A
2025020936|EDM|SJS|FUT|N/A
2025020943|NJD|STL|FUT|N/A
2025020937|NYI|CBJ|FUT|N/A
2025020938|CHI|COL|FUT|N/A
2025020939|OTT|TOR|FUT|N/A
2025020940|WSH|MTL|FUT|N/A
2025020941|BUF|TBL|FUT|N/A
2025020942|DET|CAR|FUT|N/A
2025020944|CGY|LAK|FUT|N/A
2025020945|NSH|DAL|FUT|N/A
2025020946|VAN|SEA|FUT|N/A
2025020947|VGK|PIT|FUT|N/A
2025020949|CHI|UTA|FUT|N/A
2025020950|WPG|SJS|FUT|N/A
2025020951|STL|MIN|FUT|N/A
2025020948|FLA|NYI|FUT|N/A
2025020952|CGY|ANA|FUT|N/A
2025020953|CBJ|NYR|FUT|N/A
2025020954|PHI|TOR|FUT|N/A
2025020955|DET|NSH|FUT|N/A
2025020956|DAL|VAN|FUT|N/A
2025020957|CAR|SEA|FUT|N/A
2025020958|COL|LAK|FUT|N/A
2025020959|PIT|BOS|FUT|N/A
2025020960|VGK|BUF|FUT|N/A
2025020961|FLA|NJD|FUT|N/A
2025020962|UTA|WSH|FUT|N/A
2025020963|NSH|CBJ|FUT|N/A
2025020964|CHI|WPG|FUT|N/A
2025020965|DAL|CGY|FUT|N/A
2025020966|OTT|EDM|FUT|N/A
2025020967|TBL|MIN|FUT|N/A
2025020968|COL|ANA|FUT|N/A
2025020969|MTL|SJS|FUT|N/A
2025020970|VGK|DET|FUT|N/A
2025020971|TOR|NJD|FUT|N/A
2025020972|CAR|VAN|FUT|N/A
2025020973|NYI|ANA|FUT|N/A
2025020974|STL|SEA|FUT|N/A
2025020975|TOR|NYR|FUT|N/A
2025020976|UTA|PHI|FUT|N/A
2025020977|BUF|PIT|FUT|N/A
2025020978|FLA|CBJ|FUT|N/A
2025020979|BOS|NSH|FUT|N/A
2025020980|TBL|WPG|FUT|N/A
2025020981|OTT|CGY|FUT|N/A
2025020982|NYI|LAK|FUT|N/A
2025020983|FLA|DET|FUT|N/A
2025020984|COL|DAL|FUT|N/A
2025020985|VAN|CHI|FUT|N/A
2025020986|CAR|EDM|FUT|N/A
2025020987|MTL|ANA|FUT|N/A
2025020988|MIN|VGK|FUT|N/A
2025020989|STL|SJS|FUT|N/A
2025020990|WSH|BOS|FUT|N/A
2025020991|NYR|NJD|FUT|N/A
2025020992|NSH|BUF|FUT|N/A
2025020993|PHI|PIT|FUT|N/A
2025020994|TBL|TOR|FUT|N/A
2025020995|UTA|CBJ|FUT|N/A
2025020996|VAN|WPG|FUT|N/A
2025020997|MTL|LAK|FUT|N/A
2025020998|CAR|CGY|FUT|N/A
2025020999|NYI|SJS|FUT|N/A
2025021000|OTT|SEA|FUT|N/A
2025021001|MIN|COL|FUT|N/A
2025021002|BOS|PIT|FUT|N/A
2025021003|TBL|BUF|FUT|N/A
2025021004|CHI|DAL|FUT|N/A
2025021005|DET|NJD|FUT|N/A
2025021006|STL|ANA|FUT|N/A
2025021007|EDM|VGK|FUT|N/A
2025021008|NYR|PHI|FUT|N/A
2025021009|CGY|WSH|FUT|N/A
2025021010|UTA|CHI|FUT|N/A
2025021011|OTT|VAN|FUT|N/A
2025021012|LAK|BOS|FUT|N/A
2025021013|SJS|BUF|FUT|N/A
2025021014|TOR|MTL|FUT|N/A
2025021015|CBJ|TBL|FUT|N/A
2025021016|DET|FLA|FUT|N/A
2025021017|CGY|NYR|FUT|N/A
2025021018|PIT|CAR|FUT|N/A
2025021019|NYI|STL|FUT|N/A
2025021020|VGK|DAL|FUT|N/A
2025021021|UTA|MIN|FUT|N/A
2025021022|ANA|WPG|FUT|N/A
2025021023|EDM|COL|FUT|N/A
2025021024|NSH|SEA|FUT|N/A
2025021025|MTL|OTT|FUT|N/A
2025021026|WSH|PHI|FUT|N/A
2025021027|SJS|BOS|FUT|N/A
2025021028|WSH|BUF|FUT|N/A
2025021029|ANA|TOR|FUT|N/A
2025021030|DET|TBL|FUT|N/A
2025021031|CBJ|FLA|FUT|N/A
2025021032|CGY|NJD|FUT|N/A
2025021033|STL|CAR|FUT|N/A
2025021034|EDM|DAL|FUT|N/A
2025021035|PHI|MIN|FUT|N/A
2025021036|NYR|WPG|FUT|N/A
2025021037|CHI|UTA|FUT|N/A
2025021038|NSH|VAN|FUT|N/A
2025021039|PIT|VGK|FUT|N/A
2025021040|COL|SEA|FUT|N/A
2025021041|LAK|NYI|FUT|N/A
2025021042|EDM|STL|FUT|N/A
2025021043|ANA|OTT|FUT|N/A
2025021044|BOS|WSH|FUT|N/A
2025021045|COL|WPG|FUT|N/A
2025021046|NYR|MIN|FUT|N/A
2025021047|TOR|BUF|FUT|N/A
2025021048|SJS|MTL|FUT|N/A
2025021049|CAR|TBL|FUT|N/A
2025021050|LAK|NJD|FUT|N/A
2025021051|CGY|NYI|FUT|N/A
2025021052|CBJ|PHI|FUT|N/A
2025021053|DET|DAL|FUT|N/A
2025021054|PIT|UTA|FUT|N/A
2025021055|SEA|VAN|FUT|N/A
2025021056|CHI|VGK|FUT|N/A
2025021057|STL|WPG|FUT|N/A
2025021058|SJS|OTT|FUT|N/A
2025021059|ANA|MTL|FUT|N/A
2025021060|TOR|MIN|FUT|N/A
2025021061|NSH|EDM|FUT|N/A
2025021062|FLA|SEA|FUT|N/A
2025021063|CGY|DET|FUT|N/A
2025021064|BOS|NJD|FUT|N/A
2025021065|LAK|NYR|FUT|N/A
2025021066|UTA|DAL|FUT|N/A
2025021067|PIT|COL|FUT|N/A
2025021068|NYI|TOR|FUT|N/A
2025021069|BOS|MTL|FUT|N/A
2025021070|CAR|CBJ|FUT|N/A
2025021072|MIN|CHI|FUT|N/A
2025021071|NSH|WPG|FUT|N/A
2025021073|SJS|EDM|FUT|N/A
2025021074|FLA|VAN|FUT|N/A
2025021075|BUF|VGK|FUT|N/A
2025021076|TBL|SEA|FUT|N/A
2025021077|NJD|NYR|FUT|N/A
2025021078|PIT|CAR|FUT|N/A
2025021079|OTT|WSH|FUT|N/A
2025021080|DAL|COL|FUT|N/A
2025021081|STL|CGY|FUT|N/A
2025021082|PHI|ANA|FUT|N/A
2025021083|WPG|BOS|FUT|N/A
2025021084|NYI|OTT|FUT|N/A
2025021085|MTL|DET|FUT|N/A
2025021086|NYR|CBJ|FUT|N/A
2025021088|CHI|MIN|FUT|N/A
2025021087|SEA|NSH|FUT|N/A
2025021089|FLA|EDM|FUT|N/A
2025021090|TBL|VAN|FUT|N/A
2025021091|UTA|VGK|FUT|N/A
2025021092|BUF|SJS|FUT|N/A
2025021093|PHI|LAK|FUT|N/A
2025021094|CAR|TOR|FUT|N/A
2025021095|NJD|WSH|FUT|N/A
2025021096|COL|CHI|FUT|N/A
2025021097|FLA|CGY|FUT|N/A
2025021098|ANA|UTA|FUT|N/A
2025021099|WPG|PIT|FUT|N/A
2025021100|VGK|NSH|FUT|N/A
2025021101|DAL|MIN|FUT|N/A
2025021102|BUF|LAK|FUT|N/A
2025021103|PHI|SJS|FUT|N/A
2025021104|SEA|CBJ|FUT|N/A
2025021105|NYI|MTL|FUT|N/A
2025021106|TOR|OTT|FUT|N/A
2025021107|STL|VAN|FUT|N/A
2025021108|BOS|DET|FUT|N/A
2025021109|TBL|EDM|FUT|N/A
2025021110|WPG|NYR|FUT|N/A
2025021111|COL|WSH|FUT|N/A
2025021112|CAR|PIT|FUT|N/A
2025021113|NSH|CHI|FUT|N/A
2025021114|CBJ|NYI|FUT|N/A
2025021115|VGK|DAL|FUT|N/A
2025021116|TBL|CGY|FUT|N/A
2025021117|BUF|ANA|FUT|N/A
2025021118|LAK|UTA|FUT|N/A
2025021119|OTT|NYR|FUT|N/A
2025021120|TOR|BOS|FUT|N/A
2025021121|CAR|MTL|FUT|N/A
2025021122|OTT|DET|FUT|N/A
2025021123|SEA|FLA|FUT|N/A
2025021124|CHI|NYI|FUT|N/A
2025021125|CBJ|PHI|FUT|N/A
2025021126|COL|PIT|FUT|N/A
2025021127|MIN|TBL|FUT|N/A
2025021128|WSH|STL|FUT|N/A
2025021129|SJS|NSH|FUT|N/A
2025021130|NJD|DAL|FUT|N/A
2025021131|VGK|WPG|FUT|N/A
2025021133|LAK|CGY|FUT|N/A
2025021132|EDM|UTA|FUT|N/A
2025021134|ANA|VAN|FUT|N/A
2025021135|BOS|BUF|FUT|N/A
2025021136|NYR|TOR|FUT|N/A
2025021137|CBJ|MTL|FUT|N/A
2025021138|PIT|OTT|FUT|N/A
2025021139|SEA|TBL|FUT|N/A
2025021140|MIN|FLA|FUT|N/A
2025021141|DAL|NYI|FUT|N/A
2025021142|CHI|PHI|FUT|N/A
2025021143|SJS|STL|FUT|N/A
2025021144|NJD|NSH|FUT|N/A
2025021145|COL|WPG|FUT|N/A
2025021146|WSH|UTA|FUT|N/A
2025021147|ANA|CGY|FUT|N/A
2025021148|EDM|VGK|FUT|N/A
2025021149|LAK|VAN|FUT|N/A
2025021150|DET|BUF|FUT|N/A
2025021151|CHI|NYR|FUT|N/A
2025021152|OTT|TBL|FUT|N/A
2025021153|FLA|NYI|FUT|N/A
2025021154|ANA|EDM|FUT|N/A
2025021155|MIN|BOS|FUT|N/A
2025021156|DAL|PIT|FUT|N/A
2025021157|NJD|CAR|FUT|N/A
2025021158|SJS|CBJ|FUT|N/A
2025021159|SEA|BUF|FUT|N/A
2025021160|TOR|STL|FUT|N/A
2025021161|MTL|NSH|FUT|N/A
2025021162|WPG|COL|FUT|N/A
2025021163|PHI|DET|FUT|N/A
2025021164|UTA|LAK|FUT|N/A
2025021165|VAN|CGY|FUT|N/A
2025021166|WSH|VGK|FUT|N/A
2025021167|FLA|NYR|FUT|N/A
2025021168|NSH|TBL|FUT|N/A
2025021169|MTL|CAR|FUT|N/A
2025021170|BOS|CBJ|FUT|N/A
2025021171|CHI|NJD|FUT|N/A
2025021172|DAL|PHI|FUT|N/A
2025021173|PIT|NYI|FUT|N/A
2025021174|CGY|COL|FUT|N/A
2025021175|VAN|VGK|FUT|N/A
2025021176|TOR|ANA|FUT|N/A
2025021177|STL|SJS|FUT|N/A
2025021178|DAL|BOS|FUT|N/A
2025021179|NYI|BUF|FUT|N/A
2025021180|MTL|TBL|FUT|N/A
2025021181|OTT|FLA|FUT|N/A
2025021182|NJD|NYR|FUT|N/A
2025021183|DET|PIT|FUT|N/A
2025021184|PHI|WSH|FUT|N/A
2025021185|CAR|CBJ|FUT|N/A
2025021186|WPG|CHI|FUT|N/A
2025021187|SEA|EDM|FUT|N/A
2025021188|VAN|COL|FUT|N/A
2025021189|STL|LAK|FUT|N/A
2025021190|ANA|SJS|FUT|N/A
2025021191|BUF|OTT|FUT|N/A
2025021192|PIT|TBL|FUT|N/A
2025021193|BOS|FLA|FUT|N/A
2025021195|MTL|NYR|FUT|N/A
2025021196|DET|PHI|FUT|N/A
2025021197|CBJ|CAR|FUT|N/A
2025021194|WSH|NJD|FUT|N/A
2025021198|WPG|DAL|FUT|N/A
2025021199|VAN|MIN|FUT|N/A
2025021200|CHI|EDM|FUT|N/A
2025021201|CGY|VGK|FUT|N/A
2025021202|TOR|SJS|FUT|N/A
2025021203|UTA|SEA|FUT|N/A
2025021204|NSH|LAK|FUT|N/A
2025021205|PHI|NYI|FUT|N/A
2025021206|STL|ANA|FUT|N/A
2025021207|DET|NYR|FUT|N/A
2025021208|MIN|OTT|FUT|N/A
2025021209|COL|DAL|FUT|N/A
2025021210|BOS|TBL|FUT|N/A
2025021211|FLA|PIT|FUT|N/A
2025021212|MTL|NJD|FUT|N/A
2025021213|BUF|WSH|FUT|N/A
2025021214|NYI|CAR|FUT|N/A
2025021215|WPG|CBJ|FUT|N/A
2025021216|UTA|VAN|FUT|N/A
2025021217|TOR|LAK|FUT|N/A
2025021218|VGK|EDM|FUT|N/A
2025021219|CGY|ANA|FUT|N/A
2025021220|NSH|SJS|FUT|N/A
2025021221|CHI|SEA|FUT|N/A
2025021222|MIN|DET|FUT|N/A
2025021223|FLA|PIT|FUT|N/A
2025021224|BOS|PHI|FUT|N/A
2025021225|CAR|OTT|FUT|N/A
2025021226|NJD|MTL|FUT|N/A
2025021227|WSH|NYR|FUT|N/A
2025021228|STL|COL|FUT|N/A
2025021229|TBL|BUF|FUT|N/A
2025021230|SEA|WPG|FUT|N/A
2025021231|CHI|SJS|FUT|N/A
2025021232|NSH|LAK|FUT|N/A
2025021233|FLA|MTL|FUT|N/A
2025021234|TBL|OTT|FUT|N/A
2025021235|CBJ|DET|FUT|N/A
2025021236|PHI|NJD|FUT|N/A
2025021237|BOS|CAR|FUT|N/A
2025021238|COL|STL|FUT|N/A
2025021239|CGY|DAL|FUT|N/A
2025021240|SEA|MIN|FUT|N/A
2025021241|EDM|UTA|FUT|N/A
2025021242|VGK|VAN|FUT|N/A
2025021243|NSH|ANA|FUT|N/A
2025021244|BUF|NYR|FUT|N/A
2025021245|WSH|TOR|FUT|N/A
2025021246|EDM|SJS|FUT|N/A
2025021252|TOR|NYI|FUT|N/A
2025021247|CBJ|BUF|FUT|N/A
2025021248|TBL|MTL|FUT|N/A
2025021249|FLA|OTT|FUT|N/A
2025021250|PHI|DET|FUT|N/A
2025021251|PIT|NJD|FUT|N/A
2025021253|WPG|STL|FUT|N/A
2025021255|CAR|CHI|FUT|N/A
2025021254|MIN|DAL|FUT|N/A
2025021256|CGY|COL|FUT|N/A
2025021257|NSH|UTA|FUT|N/A
2025021258|SJS|ANA|FUT|N/A
2025021259|VGK|SEA|FUT|N/A
2025021260|VAN|LAK|FUT|N/A
2025021261|TBL|BOS|FUT|N/A
2025021262|OTT|NYI|FUT|N/A
2025021263|WSH|PIT|FUT|N/A
2025021264|EDM|LAK|FUT|N/A
2025021265|NJD|DET|FUT|N/A
2025021266|STL|CHI|FUT|N/A
2025021267|MIN|NSH|FUT|N/A
2025021268|NYR|DAL|FUT|N/A
2025021269|CAR|UTA|FUT|N/A
2025021270|FLA|TOR|FUT|N/A
2025021271|CBJ|MTL|FUT|N/A
2025021272|PHI|WPG|FUT|N/A
2025021273|CGY|SEA|FUT|N/A
2025021274|VGK|COL|FUT|N/A
2025021275|VAN|SJS|FUT|N/A
2025021276|PIT|WSH|FUT|N/A
2025021277|MTL|NYI|FUT|N/A
2025021278|BOS|CBJ|FUT|N/A
2025021279|OTT|NJD|FUT|N/A
2025021280|VAN|ANA|FUT|N/A
2025021281|UTA|CGY|FUT|N/A
2025021282|DET|TBL|FUT|N/A
2025021283|NYR|FLA|FUT|N/A
2025021284|CAR|PHI|FUT|N/A
2025021285|DAL|TOR|FUT|N/A
2025021286|MIN|STL|FUT|N/A
2025021287|SJS|NSH|FUT|N/A
2025021288|BUF|CHI|FUT|N/A
2025021289|COL|EDM|FUT|N/A
2025021291|LAK|SEA|FUT|N/A
2025021290|WPG|VGK|FUT|N/A
2025021292|NJD|BOS|FUT|N/A
2025021293|CAR|NYI|FUT|N/A
2025021294|MTL|PHI|FUT|N/A
2025021295|WSH|CBJ|FUT|N/A
2025021296|ANA|MIN|FUT|N/A
2025021297|WPG|UTA|FUT|N/A
2025021298|COL|CGY|FUT|N/A
2025021299|PIT|STL|FUT|N/A
2025021300|LAK|VAN|FUT|N/A
2025021301|DAL|BUF|FUT|N/A
2025021302|NYR|TBL|FUT|N/A
2025021303|DET|FLA|FUT|N/A
2025021304|TOR|OTT|FUT|N/A
2025021305|SJS|CHI|FUT|N/A
2025021306|SEA|VGK|FUT|N/A
2025021307|ANA|NSH|FUT|N/A
2025021308|SJS|WPG|FUT|N/A
2025021309|STL|UTA|FUT|N/A
2025021310|LAK|CGY|FUT|N/A
2025021311|VAN|EDM|FUT|N/A
2025021312|SEA|COL|FUT|N/A
